id,text,label
426,"Su ve ekmek bile yok, ne olur yardım edin.",1
427,Yeni film fragmanı çok heyecan vericiydi.,0
428,"AFAD hâlâ bölgeye ulaşamadı, yardım bekliyoruz.",1
429,Bugün çok güzel bir müzik keşfettim.,0
430,"Teyzem enkaz altında, lütfen vinç gönderin.",1
431,"Tatlı krizi geldi, markete koştum.",0
432,Mahallede elektrik ve su hâlâ yok. Destek gelmedi.,1
433,"Yeni spor ayakkabılarım geldi, çok rahat.",0
434,"Dışarıda yağmur yağıyor, biz çadır bile bulamadık.",1
435,Sabah yoga yaparak güne başladım.,0
436,Gıda yardımı alabilmemiz için nereye başvurmalıyız?,1
437,"Bugün yeni bir kahve denedim, aroması çok güzeldi.",0
438,"Yaşlı komşularımız için ilaç gerekiyor, ulaşım yok.",1
439,"Kedi maması bitmiş, marketten alacağım.",0
440,"Hâlâ haber alamadığımız insanlar var, yardım edin.",1
441,"Yeni bir seramik kursuna başladım, çok keyifli.",0
442,"Enkazda akrabalarım var, destek gelmedi.",1
443,Bugün temiz hava almak iyi geldi.,0
444,Lütfen bölgeye çadır ve battaniye gönderin.,1
445,"Akşam yemeği için mantı yaptım, enfesti.",0
446,"Telefonlarımız çekmiyor, kimseyle iletişim kuramıyoruz.",1
447,Bugün uzun süredir görüşmediğim bir arkadaşla buluştum.,0
448,"Ailemiz sokakta kaldı, yardım kamyonu gelmedi.",1
449,"Yeni albümü dinledim, birkaç şarkı çok hoşuma gitti.",0
450,"Sağlık ekiplerine ulaşamıyoruz, durum kritik.",1
451,Evde kediyle oynarken zaman nasıl geçti anlamadım.,0
452,"Bir haftadır duş alamadık, çok kötü kokuyoruz.",1
453,Bugün kitapçıdan üç yeni kitap aldım.,0
454,"Enkaz bölgesinde hâlâ vinç yok, geç kaldılar.",1
455,"Film önerilerinizi bekliyorum, haftasonu izlemek için.",0
456,"Yaşlı teyzem nefes alamıyor, acil yardım gerekiyor.",1
457,Sabah kahvaltısında yumurtalı ekmek yaptım.,0
458,"Uyuyamıyoruz, artçılar devam ediyor.",1
459,"Yeni ofis koltuğum geldi, çok rahat.",0
460,"Bütün gece soğukta bekledik, donmak üzereyiz.",1
461,Bugün sokakta minik bir köpekle tanıştım.,0
462,"Etrafımızda yardım yok, herkes kendi başına.",1
463,Akşam yürüyüşü gerçekten iyi geldi.,0
464,"Enkazdan hâlâ ses geliyor, kimse müdahale etmiyor.",1
465,Bugün tarif defterimi karıştırıp eski bir tatlı yaptım.,0
466,"Dört gündür haber alamadık, çaresiziz.",1
467,Bugün kardeşimle birlikte film izledik.,0
468,"Tuvalet yok, temizlik koşulları çok kötü.",1
469,"Yeni ayakkabılarımı dışarıda denedim, çok rahattı.",0
470,"Elektrik hala gelmedi, geceyi karanlıkta geçirdik.",1
471,"Yeni çay çeşidi denedim, tarçınlıymış.",0
472,"Suyumuz bitmek üzere, yardım edin!",1
473,"Bugün sabah kahvemi dışarıda içtim, hava çok güzeldi.",0
474,"Sıcak yemek yok, çocuklar aç.",1
475,Film izleyip battaniyeye sarılmak gibisi yok.,0
476,"Eşim hâlâ enkazdan çıkarılamadı, yardım gecikti.",1
477,"Bugün biraz temizlik yaptım, evi havalandırdım.",0
478,"Hastaneye ulaşamıyoruz, ulaşım yok.",1
479,"Yeni kulaklık aldım, çok iyi bass veriyor.",0
480,"Dışarıda kalıyoruz, donmak üzereyiz.",1
481,Kitap okurken zaman nasıl geçti anlamadım.,0
482,"Hijyen malzemesine ulaşamıyoruz, yardım lütfen!",1
483,Bugün müzik dinleyip dinlenmeye karar verdim.,0
484,"Yatak, battaniye yok. Yerler buz gibi.",1
485,"Film listemi güncelledim, çok güzel öneriler geldi.",0
486,"AFAD hâlâ gelmedi, mahalle yardım bekliyor.",1
487,"Bugün kahvemi balkonda içtim, hava mis gibi.",0
488,"Tuvalet yok, sokaklar pislik içinde.",1
489,"Yeni dizime başladım, ilk bölüm çok iyiydi.",0
490,"Çocuklarımıza mama bulamıyoruz, yardım edin!",1
491,Bugün yürüyüş yaparak temiz hava aldım.,0
492,"Psikolojik destek ekibi gelmedi, herkes travmada.",1
493,"Yeni çorba tarifi denedim, çok lezzetli oldu.",0
494,"Her yer yıkık, ne barınacak ne de yiyecek bir şeyimiz var.",1
495,Bu akşam kitap okuyarak geçirmeyi planlıyorum.,0
496,"Eşyalarımız enkaz altında, hiçbir şeyimiz kalmadı.",1
497,"Bugün arkadaşımın doğum günüydü, güzel vakit geçirdik.",0
498,"Yollar kapalı, ambulans köye ulaşamıyor.",1
499,"Yeni bitki çayı aldım, uykudan önce çok iyi geliyor.",0
500,Enkazda kurtarılmayı bekleyen insanlar var!,1
501,"Bugün temizlik günüydü, ev pırıl pırıl oldu.",0
502,"Tıbbi yardıma ihtiyaç var, bölgeye sağlık personeli gönderin.",1
503,"Yeni müzik listemi oluşturuyorum, önerilere açığım.",0
504,"Barınacak hiçbir yerimiz kalmadı, çocuklarla sokakta kaldık.",1
505,"Akşam yemeğinde makarna yaptım, biraz tuzlu oldu ama güzeldi.",0
506,"Enkaz altından ses geliyor, lütfen vinç gönderin!",1
507,Bugün yeni bir kahve demleme yöntemi denedim.,0
508,"Çadırımız yırtıldı, çocuklar açıkta kaldı.",1
509,"Dışarıda yürüyüş yaptım, hava serin ama güzeldi.",0
510,"Yardım ekipleri hâlâ gelmedi, soğukta bekliyoruz.",1
511,Bu sabah çok güzel bir kahvaltı hazırladım.,0
512,"Tuvalet, duş imkanı yok. Temizlik sıfır.",1
513,"Yeni kitap aldım, ilk sayfaları oldukça sürükleyici.",0
514,Enkaz altındaki komşumuz hâlâ çıkarılamadı.,1
515,Bugün kedimle oynarken çok eğlendim.,0
516,"Battaniye ve yiyecek yok, yardım eden olmadı.",1
517,"Tatlı krizine girdim, kendime waffle yaptım.",0
518,"Artçılar devam ediyor, uyuyamıyoruz.",1
519,"Yeni telefon kılıfı aldım, çok şık duruyor.",0
520,"Bebeğimiz hastalandı, ilaç yok.",1
521,"Film gecesi yaptık, çok keyifliydi.",0
522,"Evimiz ağır hasarlı, çadıra ihtiyacımız var.",1
523,Bugün çiçekleri sulamayı unutmadım.,0
524,"Bütün gece arabada kaldık, yardım gelmedi.",1
525,"Yeni bir yemek tarifi denedim, güzel oldu.",0
526,"Elektrik yok, telefonlar şarj edilemiyor.",1
527,Bu sabah güne sporla başladım.,0
528,"Hastamız var, acil ambulansa ihtiyacımız var.",1
529,"Yeni bir podcast keşfettim, çok bilgilendirici.",0
530,"Soğukta sokakta kaldık, çocuklar donmak üzere.",1
531,"Arkadaşım bana doğum günü sürprizi yaptı, çok mutlu oldum.",0
532,Tuvalet ihtiyaçları için sırada bekliyoruz.,1
533,Bugün dışarı çıkıp biraz yürüyüş yaptım.,0
534,"Uyku tulumuna ihtiyacımız var, hava çok soğuk.",1
535,"Yeni puzzle aldım, biraz zor ama eğlenceli.",0
536,"Yemek dağıtımı hâlâ başlamadı, çocuklar aç.",1
537,Sabah güneşiyle uyanmak gibisi yok.,0
538,Komşularımızla birlikte yardım bekliyoruz.,1
539,Bugün çok güzel bir müzik keşfettim.,0
540,"Sağlık ocağına ulaşamıyoruz, ilaç yok.",1
541,"Yeni kitap siparişi verdim, sabırsızlıkla bekliyorum.",0
542,"Ekipman yetersiz, kurtarma gecikiyor.",1
543,Tatlı yaparken elektrik gitti ama yine de güzel oldu.,0
544,"Soba bulamıyoruz, gece çok soğuk geçiyor.",1
545,Bugün ilk defa sushi denedim.,0
546,"Barınma sorunu büyük, lütfen destek olun.",1
547,"Evde temizlik günü, her yer pırıl pırıl oldu.",0
548,"Gönüllüler gelmedi, yardım dağıtımı yok.",1
549,"Yeni albüm çok hoşuma gitti, özellikle ilk şarkısı.",0
550,Enkaz altında ses var ama ekip yok.,1
551,"Bugün sadece dinlendim, hiçbir şey yapmadım.",0
552,"İki gündür su içmedik, ne olur yardım edin.",1
553,"Yeni dizime başladım, konusu çok enteresan.",0
554,Uyku tulumuna ve suya acilen ihtiyacımız var.,1
555,Bu akşam arkadaşlarla oyun gecesi yaptık.,1
556,"Hatay Antakya Ekinci Mahallesi 4. Sokak, enkaz altındayız, sesimizi duyan var mı?",1
557,"Malatya Battalgazi İnönü Caddesi No:35, yardım bekliyoruz, 3 gündür kimse gelmedi.",1
558,"Kahramanmaraş Dulkadiroğlu Egemenlik Mahallesi 7. Sokak, çadır yok, bebekle dışarıdayız.",1
559,"Gaziantep Şehitkamil Karşıyaka Mahallesi, 15. Cadde No:12, yiyecek ve su yok.",1
560,"Adıyaman Merkez Eskisaray Mahallesi, bina yıkıldı, ailem enkaz altında, yardım edin!",1
561,"Hatay İskenderun Mustafa Kemal Mah. 241. Sokak, çocuklar üşüyor, battaniye lazım.",1
562,"Elbistan Kümbet Mah. 16. Sokak No:5, kurtarma ekibi gelmedi, içeride 2 kişi var.",1
563,"Diyarbakır Bağlar Mevlana Halit Mahallesi, yardım ulaşmadı, suyumuz bitti.",1
564,"Osmaniye Merkez Fakıuşağı Mah. 32. Cadde, 3 gündür soğukta bekliyoruz, çadır istiyoruz.",1
565,"Hatay Defne Harbiye Mahallesi 10. Sokak, hala enkaz altındayız, lütfen sesimizi duyun.",1
566,"Maraş Onikişubat Selçuklu Mah. 2. Sokak No:8, yardım bekliyoruz, hiçbir destek yok.",1
567,"Adana Yüreğir Sinanpaşa Mahallesi, su ve mama ihtiyacımız var, adres: 9. Sokak No:22.",1
568,"Malatya Yeşilyurt Çilesiz Mahallesi, binamız ağır hasarlı, çadır istiyoruz.",1
569,"Hatay Kırıkhan Bahçelievler Mahallesi, enkaz altında komşularımız var, vinç yok.",1
570,"Kahramanmaraş Türkoğlu Cumhuriyet Mahallesi, sobamız yok, 3 çocukla dışarıda kaldık.",1
571,"Gaziantep Nizip Yeşilce Mahallesi No:18, enkaz altında 4 kişi var, yardım gelmedi.",1
572,"Adıyaman Kahta Fatih Mah. 5. Sokak, su ve battaniye acil lazım.",1
573,"Şanlıurfa Haliliye Bahçelievler Mahallesi, ev yıkıldı, adres: 3. Cadde No:16.",1
574,"Hatay Samandağ Atatürk Mahallesi, konteyner istiyoruz, yağmurda dışarıdayız.",1
575,"Malatya Akçadağ Bahri Mah. 4. Sokak No:11, yardım alamadık, yaşlılar var.",1
576,"Maraş Pazarcık Narlı Mahallesi, kurtarma istiyoruz, içeride ses var.",1
577,"Osmaniye Toprakkale Toki Evleri 6. Blok, binamız yıkıldı, insanlar içeride.",1
578,"Hatay Antakya Saraykent Mah. No:27, enkazda hala canlı var, vinç lazım.",1
579,"Malatya Merkez Turgut Temelli Cad. No:44, çocuklar aç, su da yok.",1
580,"Elazığ Merkez Yeni Mahalle 9. Sokak, battaniye ve mama ihtiyacımız var.",1
581," Doğum yapmak üzere olan bi kadın var enkaz altında. Adı Mercan. Bölgede hiçbir kurtarma ekibi yok.  Lütfen paylaşıp yayalım 
Hacı Bayram Veli, Kuddüsi baba bulv. No 78 Maraş Sağlık ocağının karşısı",1
582,TEYİT EDİLDİ ENKAZ ALTINDA ; Bahçelievler Mah. Atatürk Bulvarı. 334A Dilek Apt Adıyaman Merkez - 05445237111,1
583,Arkadaşım EREN AKDOĞAN VE AİLESİ hala enkaz altında yardım lazım. LÜTFEN YARDIM! Cebrail Mahallesi Mimar Sinan Sokak Korkmaz Apartmanı No:19 Antakya/Hatay,1
584,Arkadaşımızın ailesi: Hatay kırıkhan kurtuluş mahallesi muşlular cami kızılırmak sokak caminin yanındaki ev halen daha enkaz altında yardım bekliyor 05050524131,1
585,"Valla lütfen kızmayın, ama yağmacılar ortaya çıkınca kesinlikle hiçbir şekilde şaşırmadım. Görüntüleri gördüğümde tek aklıma gelen ""Geç kalmışlar"" oldu.
Ama vur emrine katılıyorum. Yemek vs çalarsın ""belki aç"" derim, televizyon falan nedir aga?",0
586,Arkadaşımızın ailesi: Hatay kırıkhan kurtuluş mahallesi muşlular cami kızılırmak sokak caminin yanındaki ev halen daha enkaz altında yardım bekliyor 05050524131,1
587,Fatih-Büşra-Cemre Yalınız ailem Gölbaşında lutfen birbirinize yardim edin lutfen,1
588,Hala soğukta can savaşı veriyorlar ve bebekleri var lütfen arkadaşlarımıza yardım edin.,1
589,"Cebrail Mahallesi, Fatih Caddesi, Özlem apartmanı, Hatay / Antakya. 
Ailesi enkaz altında hala yardım gitmemiş (teyitli) - Seren Çıray 0537 487 65 05",1
590,"Teyitli 
Kuzenim üç çocuğuyla birlikte dışarda, soğukta bekliyorlar, lütfen yardım edin!! Depremden kurtuldular hiç kimse yardıma gitmemiş, biletler kilit oradan çıkış da yapamıyorlar lütfen!! Meryem Kandaz ve ailesi Siteler mh 20117 sk No/27  daire/1 Adıyaman /merkez",1
591,"Hatay Antakya Maşuklu Mahallesi Egemenlik Caddesi NO 84

40 saattir yardım bekleniyor",1
592,Esenlik mahallesi 11. Sokak no 50 mavi bakkal Hatay Antakya göçük altında yardım bekliyor,1
593,Arkadaşlar charmquell fırata ulaştılar sağlığı iyi ama annesi hala enkaz altında hala afad ulaşmamış cumhuriyet cad güçlübahçe sitesi antakya merkez lütfen artık buraya da yardım gelsin lütfen,1
594,Enkazdan kurtulsalar bile yiyecek ve barinacak yerleri yok cok nadir haber alabiliyoruz. Lutfen yardim edin evlerinizi-mekanlarinizi acabiliyorsaniz acin.,1
595,"Odabaşı İnönü Bulvarı NO62 Antakya/ Hatay deprem anından beri yardım ekibi bekleniyor. 

Küçük çocuk emre, babaanesi, dedesi ve halası enkaz altında. 

Acil yardım!",1
596,"Bu tweeti lütfen yayalım. Antakya Defne bölgesinde ERZAK YOK. Bu bilgiyi eski komşumuzdan aldık, erzak ihtiyaçları olduğunu söylediler. Yoksa depremzedeler depremden değil erzaksızlıktan ve soğuktan ölecekler!",1
597,"arkadaşımın anne ve dayısı 38 saattir enkaz altında hiç kimse yardım etmemiş tweeti yayalım lütfen birileri baksın 
Yavuz sultan selim caddesi general sükrü kanat mah ovunc apartmanı hatay",1
598,"Mustafa Ciğer, Sevil Ciğer - Trabzon Caddesi Akmansoy karşısı obje mağazası üstü enkaz altındalar haber alınamıyor.Dulkadiroğlu/kahramanmaraş",1
599,"Adıyaman merkez
doyran köyü  
foster  teofix ventolin  koah hastası 3 gündür ilaçlarını kullanmıyor eşide kanser hastası herhangi bir yardım gitmemiş çadır gıda kıyafet
0 (535) 336 35 36",1
600,"Simge Darak,Nergiz Ece Darak,Belkis Darak,Sercan Darak,Bülent Darak Yeni Sanayi Mah. Atatürk Bulvari No:19 Kapi No:7Adiyaman/Merkez Zümrüt aprtman +90 533 966 51 66 LÜTFEN YARDIM EDIN HABER ALAMIYORUZ SABAHTAN BERI",1
601,"HATAY ANTAKYA MERKEZ'DE ELEKTRİK MAHALLESİ İCADİYE SOKAK DOST APT. NO:1 EMİNE-ECE-EMİR-DENİZ-AHMET-NEVİN-ENES YÜREK'E ULAŞILAMIYOR. ENKAZ ALTINDALAR, ÇOCUKLAR VAR YARDIM HALA YOK",1
602,"Fakülteden arkadaşımızın ailesi, 30 saattir enkaz altındalar ve hiçbir yardım almamışlar. Lütfen yardım edin.Cumhuriyet Mahallesi Müftülük Caddesi No:112/6 Merkez /Adıyaman""",1
603,"ALİTAŞI MAHALLESİ 1247. SOKAK BOZBEY APARTMANI
ADIYAMAN MERKEZ

5 kişi 2 si çocuk lütfen yardım. Saatlerdir enkazdalar.",1
604,"48 saattir yardım bekliyorlar enkazda çocuk var::

AHMET KARAMAN
İletişim GSM: 0534 884 54 74
Şehir: KAHRAMANMARAŞ
Konum : Hayrullah mahallesi malik ejder caddesi Maraşdent diş hanesi karşısı balık pazarı civarı Zahide Apt. 
Onikişubat",1
605,"Abi yayından duydum annemler Hatay İskenderunda. Arabadalar, battaniyeleri yok ve pijamayla kaçmışlar evden. 'Araba içinde donuyoruz suyumuz var ama hiç bir şey yemedik sabahtan beri donuyoruz' diyor. Lütfen ses verir misin.",1
606,"Enkaz altından sesler geldiği raporu var. 
Adıyaman Haydar efendi CAD 2601 SK bir market üstü a101 karsisi",1
607,"Dışarıda ve araçlarda bekleyen depremzedeler,168’i arayarak ısınma için gerekli olanları talep edebilirsiniz 📍Dışarıda enkaz içinden ses duyuyorsanız ya da enkaz altındaysanız, 7777’ye neredeyim yazarak hem adres hem konum bilgilerini alıp yetkililere bildirebilirsiniz.",0
608,"Ulaşamıyoruz!!!! Nolur yardım edin. Şu an hayatta ve göçük altında kurtarılmayı bekliyor. Çok acil yardım lazım. Lütfen paylaşın. Ekip sayısı artırılmalı.
Dr. Emre Özaslan
Hatay Ekinci mah. İnönü caddesi Rönesans sitesi A3 BLOK 8. KAT
Enkaz altında. Lütfen yardım edin.",1
609,Fıratın annesi 32 saattir enkaz altında (durumu bilinmiyor) ve bölgeye tek bir yetkili dahi gelmemiş… Cebrail mahallesi şehit mehmet ali demirbüken caddesi güçlü bahçe sitesi hatay / antakya    İsim: Sümeyya Şöhret,1
610,Kahramanmaraş türkoğlu ilçesi şekeroba köyü çağrı sokak no 4 çadır yatak ısıtıcı ölen insanlae için de kefen ihtiyacı var  iletişim:05435379496,1
611,"Teyitli, ses var, köpekler tepki veriyor.  Her şey var, sadece iki adet #ekskavatör lazım…  Ürgen paşa mah Atatürk cad Gül Apt 87/6  Nasrettin -Müzehher Maruf Ayda - mehmet Altay   Gassan Cilli 05322271102",1
612,0539 693 27 99 bu arkadaş Kahramanmaraş’ta çadır yokmuş 20 aylık bebeği var yakın olan konumla bilgisi olan varmı yakında çadırken olur çadır getirecek olur arabasının yakıtı bitmiş askerlik arkadaşımdır kendisi,1
613,Babamın yaşadığı yere henüz yardım ulaşmamış şarjlari çok az güvenligi olmayan bir alandalar kar yağıyor hipotermi gecirebilirler iletişim kurduk ateş yakamıyolar.Erzakları da yok  Kalaycik mahallesi Kalaycik sokak no:33 Islahiye/Gaziantep Elif koyuncuoglu  0539 248 9403,1
614,Samsun Atakum'da 18 adet yeni eşyalı daire vardır. 8 aylık kira ve ısıtma masrafları ödenmiştir. Ulaşım için destek sağlanacaktır.  İletişim:  05306684818  Yavuz Bey,1
615,Adıyaman merkez Bahçecik mahallesi yeni mezarlık yolu 1845 sokak no 6. Dışarıda yardım bekliyorlar 4 gündür sokaktalar. Arkadaşım ve 15 kişi ailesiyle beraber çok zor durumdalar çadıra oduna kömüre ihtiyaçları var ne olur yayalım,1
616,"YETERSİZMİŞ ACİL YARDIM GİTMESİ LAZIM ( TEYİTLİ )  HATAY / Samandağ yolu üzeri Koyunoğlu mahallesi Çamlık sokak No 19  Arkadaşımın ailesine ve bir çok insana yardım gerekiyor  battaniye, çadır, erzak, bebek bezi, hijyenik ped lazım  NAZLICAN AKSOY / 0539 478 54 45",1
617,ACİL VİNÇ VE KEPÇE LAZIM SES VAR ‼️  SÜMERLER MAH ASEL APT ŞÜKRÜ GÜÇLÜ BULVARI YEŞİL BEYAZ APT ANTAKYA   enkazda kalan: enes çulhacıoğlu   enkazın başında bekleyenler: ahmet Çulhacıoğlu 05379290473 hazar çulhacıoğlu 0 538 584 81 44,1
618,TEYİTLİ  6 AYLIK HAMİLE CANSU KAVLAK. VİNÇ LAZIM. DESTEK EKİP LAZIM. HASSAS CİHAZLA SES ALINDI LÜTFEN YARDIM EDİN 📍Ekinci Mh. İnönü Bulvarı No: 124 Elit Apartmanı Kat 5 daire 25 Antakya,1
619,‼️ARKADAŞLAR YAYAR MISINIZ ‼️  SES VAR AMA SİSMİK DINLEME ARACINA IHTIYAC VARMIS Kahramanmaras Onikisubat Hayrullah mahallesi malik ejder caddesi   altın kösk apartmani no 36 a blok kat 3 daire  5 şevval Gültekin 17 yasinda,1
620,K.maraş Türkoğlu Beyoğlu mahallesi yeni Adana yolu lise civarı no55 erzak çadır yardımı acil +905510103613,1
621,"Hatay Narlıca'ya yeterince gıda,battaniye vs yardımı gitmiyormuş,hava çok soğukmuş bu adreste birçok kişi yardım bekliyormuş oradan biri ile iletişim için: 05523797644  *Bölge(ekte)burası,TüvTürk ve GEK ilaç fabrikası arasında gıda ve battaniye lütfen",1
622,AFET BÖLGESİNE MALZEME YOLLAYCAĞIZ AMA TIR BULAMIYORUZ ÇEVRENİZDE ÜCRETİ KARŞILIĞINDA ANTEP NURDAĞINA GİDECEK TIR VARSA YÖNLENDİRİR MİSİNİZ İSTANBULDAN KALKIP GAZİANTEP NURDAĞINA GİDİCEK 0545 572 89 27 BÜNYAMİN BALLI,1
623,OKAN VE AİLESİ 70 SAATTİR ENKAZDA ÇABALARIMIZ SONUCU EKİPLERİ ORAYA YOLLATTIK AMA MÜDAHELE İÇİN VİNÇ LAZIMMIŞ LÜTFEN ÇOK ACİL  adres:odabaşı mah. uğur mumcu blv. defne sitesi 17. blok antakya/hatay ekipler kontrolü bırakmış. ekip ve vinç  +90 0543 965 70 68 irtibat no,1
624,"-KAHRAMANMARAS  !!!! ÇOK ÖNEMLİ !!!! Kahramanmaraş Döngel köyü (döngel mağaraları) kümeevler kayseri ana yolunun kenarı 100 kişilik çadır lazımTemel gıda en çok çadir çocuk bezi mamalar yok,o civardaki köylerde çok mağdur",1
625,ADIYAMANDA ARKADAŞIMA ACİL ÇADIR LAZIM  HISNI MANSUR CADDESİ  BATUHAN BATUR :0 539 821 24 25,1
626,"ACİL HALA YAŞAM VAR‼️‼️ Odabaşı Mahallesi. Bektaş Sokak. Farklı Yaşam Rende Sitesi A Blok. HATAY/ANTAKYA İkra Nur Memilli, Songül Memilli, Hasan Memilli, Yavuz Memilli. 3 Gündür enkaz altındalar. Vinç gelmiş fakat ekiplerin gece çalışabilmesi için Flaşör gece lambası lazımmış",1
627,⚠️⚠️⚠️⚠️Çok Acil‼‼‼‼ Osmaniye kadirli 7 mart mahallesine erzak su ısıtıcı yardımları daha ulaşmamış sınırlı sayida olan markette ki ürünlerde tükenmiş insanlar aç ve susuz orada. Küçük bebek çok mama ve yemek gerekli  Iletişim +90 543 533 01 54,1
628,"Çocuk için acil; Öksürük şurubu, pişik kremi ve 5 numara çocuk bezi ihtiyacı. Adres: Adıyaman/merkez Adıyaman Üniversitesi İletişim: Gökhan sonuç 05442040876",1
629,ADIYAMAN ÇADIR GEREKİYOR🚨 Bebek var arabalarda kalamıyorlar  Yeşilyurt taziye evi aşağısı ceylan düğün salonuna doğru Adıyaman Merkez Yeşilyurt mahallesi 21188 sokak  0543 682 12 80 Ararlarsa tarif ederiz,1
630,🚨🚨🚨ACİL🚨🚨🚨ACİL🚨🚨Kahramanmaraş/Onikişubat Şazibey mahallesi Haydar Aliyev bulvarı yunus apartmanına acil termal kamera lazım.,1
631,CADIR ERZAK TEMEL GIDA ACIL Beyoğlu mahallesi istiklal caddesi Selvi sokak no :9 sağlık ocagı dönüşü köşe başı KAHRAMANMARAŞ Remzi Ercan 05330555658  Çocuk var yanlarında 10 aylık ve 4 yaşında şuanda 15 kişiler tek bir çadıra sığarız biz diyorlar  ACİL‼️‼️‼️‼️‼️‼️,1
632,Hatay defne toygarlı köyü şehirden gelenler buraya yerleşmiş ancak hiç battaniye gıda su yardımı ulaşmamış. 2000 kişi kadar. Acil ve Teyitli. 0531 372 58 10,1
633,"20 kişilik bir aile Hatay/Kırıkhanda mahsur. Yemek,su,çadır hicbirseyleri yok. Adresleri: Bahçelievler mahallesi 514 sok. No:26  İrtibat: 0538 310 86 32",1
634,"Hatay kırıkhan, ılıkpınar mahallesi, ılıkpınar sokak. Mahmut bey köy muhtarı  05305601936 Köye girdikleri an beni görürler diyor Enkaz altımda kimse yok ama hepsi dışarda yatıyor acil çadır lazım #hatay #hataydeprem #hatayyardimbekliyor #HatayKırıkhanaYardım #deprem #acil",1
635,Gaziantep 5. O.S.B. Atlantik Halı yemek verilmektedir. İsteyen herkes alabilir.,1
636,‼️‼️TEYİTLİDİR‼️‼️ YAYALIM‼️‼️  Çobanbeyli mah Mehmet Akif Ersoy cad. No 44 çobanbeyli köyü Afşin/Kahramanmaraş  ACİL ÇADIR VE POWERBANK İHTİYAÇLARI VAR LÜTFEN YAYALIM,1
637,"Gaziantep Merkez, İslahiye ve Nurdağı'nda insanların su, battaniye ve yiyeceğe ihtiyacı var.   YARDIM ULAŞMIYORMUŞ. LÜTFEN YARDIM EDİN.",1
638,Hatay'da yaşayan arkadaşım paylaşmış bu videoyu. İskenderun/Expo alanında yardım tırı var. Her türlü yardım malzemesi var. İhtiyacı olan araçla gidip alabilir.,1
639,"Karaköse mahallesi Cumhuriyet caddesi no 21.  (Recep Tayyip Erdoğan parkının üst tarafında)  Yayladağı HATAY.  bir evde 22 kişi kalıyorlar yiyecekleri yok. yardımlar ulaşmıyor.erzak, benzin, bebek bezi, ped ne olursa ihtiyaçları var. 0536 498 32 81- veysel keçeli",1
640,Malatya Doğanşehir ve köylerine acil ısıtıcı çadır ve erzak gitmesi lazım!!! TEYİTLİ #Malatya #AFAD,1
641,ÇOK ACİL Rümeysa Çağdar hatay antakya harbiye caddesi defne sokak mozaikler sitesi no22 05342029675 TIBBI YARDIM LAZIM,1
642,0545 372 22 73 bu numaraya çadır isteyen herkes ulaşsın,1
643,ACİL YİYECEK VE GİYECEK DESTEĞİ ŞU ANA KADAR HİÇ YARDIM GİTMEMİŞ!! TAVLA MAHALLESİ SAĞLIK SOKAK SAĞLIK OCAĞI YANI DEFNE/HATAY RECEP RENDE 0536 510 96 03,1
644,"Girmana mahalle muhtarlığı Hekimhan/Malatya lütfen yayalım. Acilen çadır, ısıtıcı, kıyafet ve Gıda ihtiyaçları var. Dün gece -13dereceydi soğuktan donarak öleceğiz dediler. lütfen yardım edin.Mahalle muhtarı Cafer Kınık: 536 589 04 87 Adem Kınık: 535 931 26 50",1
645,05070455426 teyitli numara -Adıyaman merkez eğriçay parkı yakınlarındayız- hamile kadınlar var ISITICI LAZIM ACİL !! Isınamıyorlar !!!,1
646,"ACİL YARDIM!!! 20 AYLIK MİNİK BEBEĞİ VAR LÜTFEN YARDIM EDİN OĞLU EPİLEPSİ HASTASI ACİL ŞU İLAÇLARA İHTİYACI VAR (Sabril, Keppra Topamax, Xamate) AYRICA GIDA VE GİYİM MALZEMELERİ HİÇ YOK ADRES ANTAKYA MERKEZ ALTINÇAY MAH MEHMET KAFADAR CD TOKİ CAMİ 05057337380 MEHMET FATİH TUNÇ",1
647,"gıda yardımına ihtiyaç, çocuk bezi, kuru gıdaya ihtiyaç kahramanmaraş türkoğlu ciceli mah. küme evleri 05382439040 Hatay Antakya ",1
648,"🚨🚨🚨 ACİL AFŞİN 🚨🚨🚨 Aritas mahallesi arıpınarı caddesi no 6 Afşin Kahramanmaraş Hava çok soğuk, ÇADIR YOK. Küçük kızlar donmak üzere. ACİLEN ÇADIR GEREKİYOR!  @ahbap   @DepremDairesi   @AFADBaskanlik   0 531 627 24 48 Selda Gevher 19:30 itibariyle teyitli",1
649,"GAZİANTEP   Yunus Emre mahallesi egemen sk no:8 Nizip/Gaziantep  05366638187 Ali Gürçaylı  Yaklaşık 30 kişilermiş. İçlerinde bebek ve çocuklar da var. Acil soba, battaniye, kuru gıdaya ihtiyaçları var.",1
650,Ailem Malatya’nın Akçadağ köyündeler. 100 kişilik bir köyde sadece 2 tane çadır var. Acil olarak çadıra ve gıda ihtiyacımız var. Lütfen yardım edin!!!!! İletişim:  Şabettin Cengiz 05379868467,1
651,ACİL VİNÇ VE KEPÇE LAZIM SES VAR ‼️  SÜMERLER MAH ASEL APT ŞÜKRÜ GÜÇLÜ BULVARI YEŞİL BEYAZ APT ANTAKYA   enkazda kalan: enes çulhacıoğlu   enkazın başında bekleyenler: ahmet Çulhacıoğlu 05379290473 hazar çulhacıoğlu 0 538 584 81 44,1
